failure_bucket,target_signature,prediction_signature,passed_EX,failed_EX,count
extra_prediction_fields,Projects|unwind>group>project,Ref_Document_Types|unwind>group>project,0,1,1
same_fields_wrong_values,cinema|match>group>match>project,cinema|group>match>project,0,1,1
extra_prediction_fields,CONTESTANTS|unwind>match>count,CONTESTANTS|unwind>match>group>project,0,1,1
correct_execution_not_exact,appellations|unwind>match>project,appellations|unwind>match>project,1,0,1
correct_execution_not_exact,Ship|unwind>match>group>match>project,Ship|unwind>match>group>match>project,1,0,1
empty_prediction_result,Ship|unwind>match>group>match>project,Ship|unwind>group>match>project,0,1,1
correct_execution_not_exact,Ship|unwind>match>group>match>project,Ship|unwind>match>group>project,1,0,1
same_shape_fields_wrong_values,Department|match>project,Department|match>project,0,1,1
correct_execution_not_exact,company|group>max>avg>project,company|group>max>avg>project,1,0,1
extra_prediction_fields,company|group>max>avg>project,company|group>project,0,1,1
same_fields_wrong_values,Projects|unwind>group>match>project,Ref_Document_Types|project>match>project,0,1,1
empty_prediction_result,technician|match>group>match>project,technician|match>group>match>unwind>project,0,1,1
correct_exact_match,technician|match>group>match>project,technician|match>group>match>project,1,0,1
correct_execution_not_exact,company|lookup>match>project,company|match>exists>project,1,0,1
correct_execution_not_exact,airports|group>match>sort>project,airports|group>match>sort>project,1,0,1
result_field_name_mismatch,Student|group>count,Student|match>group>count,0,1,1
correct_execution_not_exact,actor|lookup>unwind>group>sum>project,musical|lookup>unwind>group>sum>project,1,0,1
correct_execution_not_exact,county_public_safety|match>project,county_public_safety|unwind>match>group>project,1,0,1
extra_prediction_fields,company|group>sum>sort>limit>project,company|group>sort>limit>project,0,1,1
correct_execution_not_exact,company|group>sum>sort>limit>project,company|group>sum>sort>limit>project,1,0,1
stage_mismatch,actor|sort>project,actor|lookup>unwind>match>sort>project,0,1,1
correct_execution_not_exact,Projects|unwind>match>project,Projects|match>project,1,0,1
extra_prediction_fields,Projects|unwind>match>project,Projects|unwind>match>project,0,1,1
correct_execution_not_exact,mountain|unwind>match>group>project,mountain|unwind>match>group>project,1,0,1
result_field_name_mismatch,Ship|unwind>group>count,Ship|unwind>group>project,0,1,1
stage_mismatch,cinema|group>project,cinema|group>group>project,0,1,1
correct_execution_not_exact,shop|match>lt>group>match>project,shop|group>max>match>project,1,0,1
correct_execution_not_exact,shop|match>lt>group>match>project,shop|group>sum>match>gt>project,1,0,1
extra_prediction_result,shop|match>lt>group>match>project,shop|match>lt>group>project,0,1,1
correct_execution_not_exact,county_public_safety|sort>project,county_public_safety|sort>project,1,0,1
correct_exact_match,film|unwind>group>project,film|unwind>group>project,1,0,1
correct_execution_not_exact,Customers|project>sort,Customers|sort>project,1,0,1
same_shape_fields_wrong_values,departments|match>regex>unwind>project,departments|match>unwind>project,0,1,1
same_shape_fields_wrong_values,departments|match>regex>unwind>project,departments|match>regex>regex>unwind>project,0,1,1
correct_execution_not_exact,departments|match>regex>unwind>project,departments|match>unwind>project,1,0,1
correct_execution_not_exact,device|match>project,device|match>group>project,1,0,1
extra_prediction_fields,Products|match>project,Products|match>project,0,1,1
correct_execution_not_exact,Students|project>group>project,Students|match>exists>count,1,0,1
correct_execution_not_exact,device|lookup>match>project,device|match>project,1,0,1
correct_execution_not_exact,device|lookup>match>project,device|project>match>group>project,1,0,1
correct_execution_not_exact,device|lookup>match>project,device|match>group>project,1,0,1
result_field_name_mismatch,driver|unwind>group>min>avg>project,driver|unwind>group>project,0,1,1
correct_execution_not_exact,Student|group>project,Student|group>project>count,1,0,1
extra_prediction_fields,Products|sort>limit>project,Products|sort>limit>project,0,1,1
result_field_name_mismatch,employee|match>group>project,employee|match>count,0,1,1
result_field_name_mismatch,employee|match>group>project,employee|match>group>project,0,1,1
result_field_name_mismatch,employee|match>group>project,employee|unwind>group>count,0,1,1
correct_execution_not_exact,Ship|unwind>group>sum>match>gt>project,Ship|unwind>group>match>project,1,0,1
empty_prediction_result,county_public_safety|match>group>match>project,county_public_safety|group>match>project,0,1,1
correct_exact_match,Student|unwind>match>regex>group>project,Student|unwind>match>regex>group>project,1,0,1
result_field_name_mismatch,jobs|unwind>match>group>lookup>unwind>match>expr>gt>project>unwind>replaceRoot>project,jobs|unwind>group>project>unwind>match>project,0,1,1
result_field_name_mismatch,jobs|unwind>match>group>lookup>unwind>match>expr>gt>project>unwind>replaceRoot>project,jobs|unwind>lookup>match>unwind>group>unwind>match>project,0,1,1
result_field_name_mismatch,jobs|unwind>match>group>lookup>unwind>match>expr>gt>project>unwind>replaceRoot>project,jobs|lookup>unwind>group>unwind>unwind>match>expr>gt>project,0,1,1
correct_execution_not_exact,Student|group>avg>max>project,Student|group>avg>max>project,1,0,1
correct_execution_not_exact,aircraft|unwind>match>group>avg>project,aircraft|unwind>match>group>project,1,0,1
correct_exact_match,Projects|unwind>match>group>project,Projects|unwind>match>group>project,1,0,1
empty_prediction_result,university|match>regex>count,university|match>group>project,0,1,1
correct_execution_not_exact,technician|group>sort>limit>project,technician|group>sort>limit>project,1,0,1
stage_mismatch,technician|group>sort>limit>project,technician|unwind>group>sort>limit>project,0,1,1
correct_exact_match,county_public_safety|unwind>match>project,county_public_safety|unwind>match>project,1,0,1
correct_execution_not_exact,employee|match>project,employee|match>exists>project,1,0,1
correct_execution_not_exact,county_public_safety|match>group>project,county_public_safety|match>group>project,1,0,1
correct_exact_match,gas_station|match>group>sort>limit>project,gas_station|match>group>sort>limit>project,1,0,1
correct_execution_not_exact,pilot|group>match>project,pilot|group>max>match>gt>project,1,0,1
correct_execution_not_exact,CONTESTANTS|unwind>group>sum>match>project,CONTESTANTS|unwind>group>sum>match>project,1,0,1
correct_exact_match,Student|match>group>min>project,Student|match>group>min>project,1,0,1
result_field_name_mismatch,university|match>sort>limit>project,university|match>group>project,0,1,1
extra_prediction_fields,musical|lookup>match>project,musical|lookup>match>project,0,1,1
stage_mismatch,Faculty|match>sort>project,Faculty|sort>project,0,1,1
correct_execution_not_exact,Faculty|match>sort>project,Faculty|match>project>sort,1,0,1
result_field_name_mismatch,Customers|unwind>group>group>project,Customers|unwind>group>project,0,1,1
result_field_name_mismatch,Student|match>lookup>unwind>group>min>project,Student|match>unwind>lookup>unwind>group>min>project,0,1,1
correct_execution_not_exact,Ship|group>project,Ship|group>project,1,0,1
extra_prediction_fields,shop|sort>limit>project,shop|sort>limit>project,0,1,1
correct_exact_match,Department|unwind>match>count,Department|unwind>match>count,1,0,1
empty_prediction_result,Projects|unwind>unwind>match>project,Projects|unwind>unwind>match>project,0,1,1
empty_prediction_result,Projects|unwind>unwind>match>project,Projects|match>unwind>unwind>project,0,1,1
extra_prediction_fields,Projects|unwind>unwind>match>project,Projects|unwind>unwind>match>project,0,1,1
correct_execution_not_exact,school|group>match>project,school|group>match>project,1,0,1
empty_prediction_result,company|match>group>match>project,company|group>match>project,0,1,1
correct_execution_not_exact,company|match>group>match>project,company|group>match>regex>project,1,0,1
correct_execution_not_exact,company|match>group>match>project,company|group>match>project,1,0,1
correct_execution_not_exact,Allergy_Type|unwind>group>sort>limit>project,Student|unwind>group>sort>limit>project,1,0,1
empty_prediction_result,airports|match>regex>count,airports|match>group>project,0,1,1
correct_exact_match,Ship|match>not>project,Ship|match>not>project,1,0,1
result_field_name_mismatch,appellations|unwind>match>group>avg>project,grapes|match>unwind>match>group>project,0,1,1
correct_execution_not_exact,appellations|unwind>match>group>avg>project,grapes|unwind>match>group>project,1,0,1
result_field_name_mismatch,appellations|unwind>match>group>avg>project,grapes|unwind>match>group>project,0,1,1
correct_exact_match,technician|sort>limit>project,technician|sort>limit>project,1,0,1
extra_prediction_fields,employee|lookup>match>match>group>project,employee|unwind>lookup>unwind>match>group>match>project,0,1,1
correct_execution_not_exact,university|match>count,university|match>count,1,0,1
same_shape_fields_wrong_values,departments|unwind>group>sum>match>project,departments|unwind>group>match>project,0,1,1
correct_exact_match,grapes|unwind>group>project,grapes|unwind>group>project,1,0,1
result_field_name_mismatch,airlines|match>unwind>group>group>project,airlines|match>unwind>group>count,0,1,1
same_fields_wrong_values,Students|unwind>group>sum>match>project,Students|match>expr>lt>lte>project,0,1,1
same_shape_fields_wrong_values,Students|unwind>group>sum>match>project,Students|unwind>group>match>project,0,1,1
same_fields_wrong_values,Students|unwind>group>sum>match>project,Students|match>project,0,1,1
same_shape_fields_wrong_values,Students|unwind>group>sum>match>project,Students|unwind>group>sum>match>project,0,1,1
same_fields_wrong_values,Students|unwind>group>sum>match>project,Students|project>match>project,0,1,1
correct_execution_not_exact,Students|unwind>unwind>group>sort>project,Students|unwind>unwind>group>project,1,0,1
stage_mismatch,airlines|group>sort>project,airlines|group>project>sort,0,1,1
result_field_name_mismatch,departments|unwind>match>not>project>sort,departments|unwind>match>sort>project,0,1,1
result_field_name_mismatch,departments|unwind>match>not>project>sort,departments|unwind>match>not>project>sort,0,1,1
result_field_name_mismatch,departments|unwind>match>not>project>sort,jobs|unwind>match>project>sort,0,1,1
correct_exact_match,Projects|unwind>group>project,Projects|unwind>group>project,1,0,1
extra_prediction_fields,cinema|unwind>group>project,cinema|unwind>group>project,0,1,1
correct_exact_match,cinema|unwind>group>project,cinema|unwind>group>project,1,0,1
correct_execution_not_exact,Subjects|unwind>project>match>project,Subjects|unwind>project>match>project,1,0,1
extra_prediction_fields,Subjects|unwind>project>match>project,Subjects|unwind>match>project,0,1,1
correct_exact_match,county_public_safety|unwind>project,county_public_safety|unwind>project,1,0,1
correct_execution_not_exact,appellations|unwind>project,grapes|unwind>project,1,0,1
correct_execution_not_exact,jobs|unwind>match>regex>project,jobs|unwind>match>project,1,0,1
correct_exact_match,journal|group>project,journal|group>project,1,0,1
stage_mismatch,technician|lookup>lookup>match>project,machine|match>unwind>lookup>unwind>project,0,1,1
correct_execution_not_exact,technician|lookup>lookup>match>project,machine|match>unwind>lookup>unwind>group>project,1,0,1
correct_execution_not_exact,technician|lookup>lookup>match>project,technician|unwind>lookup>unwind>match>group>project,1,0,1
correct_execution_not_exact,Student|match>project>sort,Student|match>project,1,0,1
correct_execution_not_exact,editor|unwind>group>match>lookup>unwind>project,editor|unwind>group>sum>match>project,1,0,1
correct_execution_not_exact,school|match>gt>group>addToSet>project>filter>match>exists>project,school|group>max>match>project,1,0,1
correct_execution_not_exact,school|match>gt>group>addToSet>project>filter>match>exists>project,school|group>match>project,1,0,1
correct_execution_not_exact,school|match>gt>group>addToSet>project>filter>match>exists>project,school|match>group>match>project,1,0,1
correct_execution_not_exact,Allergy_Type|group>sort>limit>project,Allergy_Type|group>sort>limit>project,1,0,1
result_field_name_mismatch,departments|unwind>match>lookup>unwind>unwind>match>project,departments|match>unwind>match>project,0,1,1
correct_execution_not_exact,departments|unwind>match>lookup>unwind>unwind>match>project,departments|unwind>match>lookup>unwind>unwind>match>project,1,0,1
extra_prediction_fields,Gradeconversion|group>min>project,Gradeconversion|group>min>project,0,1,1
correct_execution_not_exact,technician|project,technician|project,1,0,1
correct_exact_match,Projects|unwind>unwind>project,Projects|unwind>unwind>project,1,0,1
correct_execution_not_exact,Projects|unwind>unwind>project,Projects|unwind>unwind>group>project,1,0,1
correct_execution_not_exact,jobs|unwind>unwind>group>match>project,departments|unwind>unwind>group>match>project,1,0,1
same_shape_fields_wrong_values,appellations|unwind>match>group>sort>limit>project,appellations|unwind>match>group>sort>limit>project,0,1,1
correct_exact_match,airlines|match>count,airlines|match>count,1,0,1
correct_execution_not_exact,school|group>match>project,school|unwind>group>match>project,1,0,1
stage_mismatch,Student|match>lookup>addFields>eq>match>count,Student|match>lookup>match>group>project,0,1,1
correct_execution_not_exact,Subjects|project>sort>project,Subjects|unwind>group>sum>project>sort,1,0,1
extra_prediction_fields,Products|group>project,Products|unwind>group>sum>project,0,1,1
stage_mismatch,Customers|unwind>group>sort>limit>lookup>unwind>unwind>lookup>unwind>group>project,Customers|match>project>sort>limit>unwind>lookup>unwind>group>project,0,1,1
correct_execution_not_exact,Customers|unwind>group>sort>limit>lookup>unwind>unwind>lookup>unwind>group>project,Customers|unwind>group>sort>limit>unwind>lookup>unwind>group>project,1,0,1
stage_mismatch,Customers|unwind>group>sort>limit>lookup>unwind>unwind>lookup>unwind>group>project,Customers|project>match>sort>limit>unwind>lookup>unwind>group>project,0,1,1
correct_execution_not_exact,Customers|unwind>group>sort>limit>lookup>unwind>unwind>lookup>unwind>group>project,Customers|unwind>group>push>sort>limit>unwind>lookup>unwind>project,1,0,1
stage_mismatch,Customers|unwind>group>sort>limit>lookup>unwind>unwind>lookup>unwind>group>project,Customers|match>project>sort>limit>unwind>lookup>unwind>project,0,1,1
extra_prediction_fields,grapes|match>unwind>match>project,grapes|match>unwind>match>project,0,1,1
correct_exact_match,grapes|match>unwind>match>project,grapes|match>unwind>match>project,1,0,1
extra_prediction_fields,grapes|match>unwind>match>project,grapes|unwind>match>project,0,1,1
correct_execution_not_exact,editor|lookup>unwind>project,journal|unwind>lookup>unwind>project,1,0,1
correct_execution_not_exact,employee|group>lookup>match>expr>gt>project>unwind>replaceRoot>project,employee|lookup>group>unwind>match>project,1,0,1
extra_prediction_fields,county_public_safety|unwind>sort>limit>project,county_public_safety|unwind>sort>limit>project,0,1,1
empty_prediction_result,Subjects|unwind>unwind>unwind>match>group>project,Students|unwind>unwind>match>group>project,0,1,1
correct_execution_not_exact,company|group>match>project,company|group>match>not>project,1,0,1
correct_execution_not_exact,driver|unwind>sort>limit>project,driver|unwind>group>sort>limit>project,1,0,1
correct_exact_match,departments|unwind>group>sum>match>group>project,departments|unwind>group>match>group>project,1,0,1
correct_execution_not_exact,driver|match>lt>count,driver|match>lt>group>project,1,0,1
correct_execution_not_exact,Students|unwind>group>sum>sort>limit>project,Students|unwind>group>sum>sort>limit>project,1,0,1
correct_execution_not_exact,Ref_Budget_Codes|group>project,Ref_Budget_Codes|group>group>project,1,0,1
correct_exact_match,aircraft|group>avg>max>project,aircraft|group>project,1,0,1
correct_execution_not_exact,Department|unwind>project>sort,Department|unwind>project>sort,1,0,1
result_field_name_mismatch,Students|unwind>group>group>project,Students|unwind>group>count,0,1,1
result_field_name_mismatch,university|unwind>group>count,university|unwind>group>project,0,1,1
stage_mismatch,Department|unwind>project>match>project,Department|unwind>unwind>group>match>project,0,1,1
correct_execution_not_exact,Department|unwind>project>match>project,Department|unwind>project>match>project,1,0,1
empty_prediction_result,Student|match>project,Student|match>project,0,1,1
correct_execution_not_exact,Course_Authors_and_Tutors|unwind>group>sum>match>project,Course_Authors_and_Tutors|project>match>project,1,0,1
extra_prediction_fields,Students|match>project,Students|match>project,0,1,1
stage_mismatch,university|lookup>match>expr>lt>unwind>project>unwind>project,university|group>push>unwind>match>expr>lt>unwind>project,0,1,1
correct_execution_not_exact,Ship|unwind>group>match>project,Ship|match>project,1,0,1
correct_execution_not_exact,Ship|unwind>group>match>project,Ship|unwind>group>sum>match>project,1,0,1
correct_execution_not_exact,company|match>group>match>project,company|match>regex>group>match>project,1,0,1
correct_execution_not_exact,pilot|project,pilot|group>project,1,0,1
correct_execution_not_exact,gas_station|lookup>match>project,gas_station|unwind>lookup>unwind>match>group>project,1,0,1
correct_execution_not_exact,device|unwind>group>addToSet>project>match>project,device|unwind>group>match>project,1,0,1
correct_execution_not_exact,device|unwind>group>addToSet>project>match>project,device|unwind>group>sum>match>project,1,0,1
correct_execution_not_exact,Students|project>sort,Students|project>sort,1,0,1
correct_execution_not_exact,Students|project>sort,Students|sort>project,1,0,1
same_fields_wrong_values,cinema|group>project,cinema|project,0,1,1
correct_exact_match,Projects|project>sort>limit>project,Projects|project>sort>limit>project,1,0,1
correct_execution_not_exact,device|group>sort>project,device|group>sort>project,1,0,1
correct_execution_not_exact,editor|project,editor|project,1,0,1
correct_execution_not_exact,mountain|unwind>group>count,mountain|unwind>group>group>project,1,0,1
same_shape_fields_wrong_values,university|match>project,university|match>project,0,1,1
same_fields_wrong_values,aircraft|unwind>match>project,aircraft|unwind>match>group>project,0,1,1
correct_execution_not_exact,aircraft|lookup>match>project,pilot|match>unwind>lookup>unwind>group>project,1,0,1
correct_execution_not_exact,airlines|unwind>group>sum>sort>limit>project,airlines|unwind>group>sort>limit>project,1,0,1
correct_exact_match,Projects|unwind>unwind>unwind>group>project,Projects|unwind>unwind>unwind>group>project,1,0,1
correct_execution_not_exact,film|match>project,film|match>exists>project,1,0,1
correct_execution_not_exact,grapes|unwind>match>group>project,grapes|unwind>match>group>project,1,0,1
result_field_name_mismatch,departments|match>unwind>project,departments|match>unwind>project,0,1,1
correct_exact_match,university|sort>limit>unwind>project,university|sort>limit>unwind>project,1,0,1
correct_execution_not_exact,employee|lookup>match>project,employee|unwind>lookup>unwind>match>project,1,0,1
correct_execution_not_exact,airlines|unwind>group>sort>limit>project,airlines|unwind>group>sum>sort>limit>project,1,0,1
same_fields_wrong_values,Allergy_Type|match>project,Allergy_Type|match>group>project,0,1,1
correct_execution_not_exact,aircraft|group>lookup>match>expr>gt>project>unwind>project,aircraft|lookup>group>unwind>match>project,1,0,1
empty_prediction_result,Student|match>count,Student|match>group>project,0,1,1
correct_exact_match,Student|match>count,Student|match>count,1,0,1
correct_execution_not_exact,device|group>sort>project,device|project>sort,1,0,1
correct_execution_not_exact,CONTESTANTS|match>count,CONTESTANTS|match>exists>group>project,1,0,1
correct_exact_match,CONTESTANTS|match>count,CONTESTANTS|match>count,1,0,1
correct_execution_not_exact,departments|match>project,departments|unwind>group>project,1,0,1
query_field_mismatch,jobs|match>project,jobs|match>project,0,1,1
correct_execution_not_exact,editor|project>sort,editor|project,1,0,1
correct_execution_not_exact,editor|lookup>match>project,editor|unwind>lookup>unwind>match>group>project,1,0,1
correct_exact_match,Allergy_Type|group>sort>limit>project,Allergy_Type|group>sort>limit>project,1,0,1
